数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_Baidu,2020-06-17 23:59:00,30,30,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河北,廊坊,,,,,116.683752,39.538047
COVID-19_Baidu,2020-06-17 23:59:00,29,27,0,0,0,0,931.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,山东,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,29,10,0,0,0,0,344.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,昌平区,,,,116.231204,40.22066
COVID-19_Baidu,2020-06-17 23:59:00,29,29,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,铜陵,,,,,117.812079,30.945429
COVID-19_Baidu,2020-06-17 23:59:00,29,29,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河北,石家庄,,,,,114.514859,38.042306
COVID-19_Baidu,2020-06-17 23:59:00,28,28,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,香川,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,28,28,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,江北区,,,,106.574271,29.606703
COVID-19_Baidu,2020-06-17 23:59:00,28,28,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,宁夏,吴忠,,,,,106.198393,37.99746
COVID-19_Baidu,2020-06-17 23:59:00,28,27,1,0,0,0,964.29,35.71,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,河池,,,,,108.085261,24.692931
COVID-19_Baidu,2020-06-17 23:59:00,27,26,1,0,0,0,962.96,37.04,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,青森,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,27,27,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,淮北,,,,,116.798265,33.955844
COVID-19_Baidu,2020-06-17 23:59:00,27,27,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,淮南,,,,,116.999932,32.625478
COVID-19_Baidu,2020-06-17 23:59:00,27,27,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江苏,盐城,,,,,120.163561,33.347382
COVID-19_Baidu,2020-06-17 23:59:00,27,26,1,0,0,0,962.96,37.04,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,大庆,,,,,125.103784,46.589309
COVID-19_Baidu,2020-06-17 23:59:00,26,26,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,安康,,,,,109.029022,32.684714
COVID-19_Baidu,2020-06-17 23:59:00,26,26,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,汉中,,,,,107.023323,33.06748
COVID-19_Baidu,2020-06-17 23:59:00,26,26,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河南,开封,,,,,114.307581,34.797239
COVID-19_Baidu,2020-06-17 23:59:00,26,26,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,福建,宁德,,,,,119.547932,26.665617
COVID-19_Baidu,2020-06-17 23:59:00,25,25,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,冈山,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,25,2,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,北京,外地来京人员,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,25,25,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,云阳县,,,,108.697324,30.930613
COVID-19_Baidu,2020-06-17 23:59:00,25,25,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,昭通,,,,,103.717465,27.338257
COVID-19_Baidu,2020-06-17 23:59:00,25,25,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,汕头,,,,,116.681972,23.354091
COVID-19_Baidu,2020-06-17 23:59:00,25,25,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,牡丹江,,,,,129.633168,44.551653
COVID-19_Baidu,2020-06-17 23:59:00,24,23,0,0,0,0,958.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,岛根,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,24,24,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,巴中,,,,,106.747477,31.867903
COVID-19_Baidu,2020-06-17 23:59:00,24,24,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,泸州,,,,,105.442258,28.87181
COVID-19_Baidu,2020-06-17 23:59:00,24,24,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,柳州,,,,,109.415953,24.325502
COVID-19_Baidu,2020-06-17 23:59:00,24,24,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山东,枣庄,,,,,117.323725,34.810487
COVID-19_Baidu,2020-06-17 23:59:00,23,23,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,合川区,,,,106.27613,29.972084
COVID-19_Baidu,2020-06-17 23:59:00,23,23,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,綦江区,,,,106.651362,29.028067
COVID-19_Baidu,2020-06-17 23:59:00,23,23,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,新疆,乌鲁木齐,,,,,87.616848,43.825592
COVID-19_Baidu,2020-06-17 23:59:00,23,23,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,毕节,,,,,105.283992,27.302589
COVID-19_Baidu,2020-06-17 23:59:00,23,23,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,江门,,,,,113.081901,22.578738
COVID-19_Baidu,2020-06-17 23:59:00,23,23,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江苏,扬州,,,,,119.412966,32.39421
COVID-19_Baidu,2020-06-17 23:59:00,23,22,1,0,0,0,956.52,43.48,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河北,邢台,,,,,114.504844,37.070589
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,江苏,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,22,21,0,0,0,0,954.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,辽宁,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,奉节县,,,,109.463987,31.018498
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,长寿区,,,,107.081283,29.857996
COVID-19_Baidu,2020-06-17 23:59:00,22,21,1,0,0,0,954.55,45.45,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,宝山区,,,,121.489612,31.405457
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,内江,,,,,105.058433,29.580228
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,绵阳,,,,,104.679114,31.46745
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,湛江,,,,,110.359377,21.270707
COVID-19_Baidu,2020-06-17 23:59:00,22,22,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江西,吉安,,,,,114.992509,27.113443
COVID-19_Baidu,2020-06-17 23:59:00,21,20,0,0,0,0,952.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,韩国,,全罗北道,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,21,21,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,忠县,,,,108.039002,30.29956
COVID-19_Baidu,2020-06-17 23:59:00,21,20,1,0,0,0,952.38,47.62,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,开州区,,,,108.393135,31.160711
COVID-19_Baidu,2020-06-17 23:59:00,21,20,1,0,0,0,952.38,47.62,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,九龙坡区,,,,106.53192,29.51419
COVID-19_Baidu,2020-06-17 23:59:00,21,21,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,太原,,,,,112.548879,37.87059
COVID-19_Baidu,2020-06-17 23:59:00,20,18,0,0,0,0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,韩国,,全罗南道,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,20,20,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,垫江县,,,,107.33339,30.327717
COVID-19_Baidu,2020-06-17 23:59:00,20,20,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,渝中区,,,,106.568892,29.55275
COVID-19_Baidu,2020-06-17 23:59:00,20,3,0,0,0,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,房山区,,,,116.143267,39.749144
COVID-19_Baidu,2020-06-17 23:59:00,20,20,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,福建,南平,,,,,118.177708,26.641768
COVID-19_Baidu,2020-06-17 23:59:00,20,20,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,福建,漳州,,,,,117.647481,24.512948
COVID-19_Baidu,2020-06-17 23:59:00,19,19,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,吉林,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,19,19,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,闵行区,,,,121.381709,31.112813
COVID-19_Baidu,2020-06-17 23:59:00,19,1,0,0,0,0,52.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,通州区,,,,116.656435,39.909946
COVID-19_Baidu,2020-06-17 23:59:00,19,1,0,0,0,0,52.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,东城区,,,,116.416357,39.928353
COVID-19_Baidu,2020-06-17 23:59:00,19,19,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,防城港,,,,,108.353846,21.68686
COVID-19_Baidu,2020-06-17 23:59:00,19,18,1,0,0,0,947.37,52.63,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,肇庆,,,,,112.465091,23.047191
COVID-19_Baidu,2020-06-17 23:59:00,19,19,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河南,鹤壁,,,,,114.297272,35.747225
COVID-19_Baidu,2020-06-17 23:59:00,19,19,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,运城,,,,,111.007528,35.026412
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,潼南区,,,,105.840556,30.191013
COVID-19_Baidu,2020-06-17 23:59:00,18,17,1,0,0,0,944.44,55.56,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,徐汇区,,,,121.437866,31.19919
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,新疆,伊犁,,,,,81.324136,43.916823
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,德阳,,,,,104.397894,31.126855
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山东,菏泽,,,,,115.480656,35.23375
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江西,鹰潭,,,,,117.069202,28.260189
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,大连,,,,,121.614682,38.914003
COVID-19_Baidu,2020-06-17 23:59:00,18,18,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,省,亚洲,中国,青海,,,,,,101.780199,36.620901
COVID-19_Baidu,2020-06-17 23:59:00,17,16,1,0,0,0,941.18,58.82,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,长崎,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,宫崎,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,重庆,两江新区,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,渝北区,,,,106.631187,29.718143
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,咸阳,,,,,108.708991,34.329605
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,贵州,黔南,,,,,107.522097,26.254092
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,遂宁,,,,,105.592898,30.532847
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,河南,濮阳,,,,,115.029215,35.761829
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,池州,,,,,117.491568,30.6648
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,浙江,丽水,,,,,119.922796,28.46763
COVID-19_Baidu,2020-06-17 23:59:00,17,17,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,七台河,,,,,131.003138,45.771726
COVID-19_Baidu,2020-06-17 23:59:00,16,16,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,秋田,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,16,15,0,0,0,0,937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,韩国,,济州岛,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,16,15,1,0,0,0,937.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,静安区,,,,121.459384,31.247105
COVID-19_Baidu,2020-06-17 23:59:00,16,16,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,攀枝花,,,,,101.718637,26.582347
COVID-19_Baidu,2020-06-17 23:59:00,16,16,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,梅州,,,,,116.122238,24.288615
COVID-19_Baidu,2020-06-17 23:59:00,16,16,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山东,日照,,,,,119.526888,35.416377
COVID-19_Baidu,2020-06-17 23:59:00,15,15,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,重庆,石柱县,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,15,15,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,南岸区,,,,106.644428,29.500297
COVID-19_Baidu,2020-06-17 23:59:00,15,14,1,0,0,0,933.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,河东区,,,,117.251587,39.128291
COVID-19_Baidu,2020-06-17 23:59:00,15,11,0,0,0,0,733.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,石景山区,,,,116.222982,39.906611
COVID-19_Baidu,2020-06-17 23:59:00,15,15,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,青海,西宁,,,,,101.778228,36.617144
COVID-19_Baidu,2020-06-17 23:59:00,15,15,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,渭南,,,,,109.509786,34.499995
COVID-19_Baidu,2020-06-17 23:59:00,15,14,1,0,0,0,933.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,西双版纳,,,,,100.797777,22.007351
COVID-19_Baidu,2020-06-17 23:59:00,15,14,1,0,0,0,933.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,海南,儋州,,,,,109.580811,19.521134
COVID-19_Baidu,2020-06-17 23:59:00,15,15,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山东,滨州,,,,,117.970703,37.38199
COVID-19_Baidu,2020-06-17 23:59:00,15,15,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,佳木斯,,,,,130.318917,46.799922
COVID-19_Baidu,2020-06-17 23:59:00,15,14,1,0,0,0,933.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,吉林,四平,,,,,124.350398,43.166419
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,巫溪县,,,,109.570062,31.398604
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,大足区,,,,105.721733,29.707032
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,松江区,,,,121.227747,31.032243
COVID-19_Baidu,2020-06-17 23:59:00,14,13,1,0,0,0,928.57,71.43,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,玉溪,,,,,102.546543,24.352036
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,阳江,,,,,111.982232,21.857958
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,茂名,,,,,110.925456,21.662999
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,福建,三明,,,,,117.638678,26.263406
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,浙江,衢州,,,,,118.859457,28.970079
COVID-19_Baidu,2020-06-17 23:59:00,14,14,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,黑河,,,,,127.52856,50.245329
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,万宁市,,,,110.388793,18.796216
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,长宁区,,,,121.424624,31.220367
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,宝鸡,,,,,107.237974,34.361979
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,大理,,,,,100.267638,25.606486
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,曲靖,,,,,103.796167,25.489999
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,凉山,,,,,102.267335,27.88161
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,安徽,滁州,,,,,118.317106,32.301556
COVID-19_Baidu,2020-06-17 23:59:00,13,13,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江苏,宿迁,,,,,118.275198,33.963232
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,河北区,,,,117.196648,39.147869
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,天水,,,,,105.724947,34.580863
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,宜宾,,,,,104.643215,28.751768
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广东,清远,,,,,113.056031,23.681763
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,江苏,镇江,,,,,119.425836,32.187849
COVID-19_Baidu,2020-06-17 23:59:00,12,11,1,0,0,0,916.67,83.33,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,葫芦岛,,,,,120.836932,40.711052
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,锦州,,,,,121.127003,41.095119
COVID-19_Baidu,2020-06-17 23:59:00,12,12,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,大同,,,,,113.300129,40.076762
COVID-19_Baidu,2020-06-17 23:59:00,11,10,0,0,0,0,909.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,鹿儿岛,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,云南,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,湖北,省直辖县级行政区划,神农架林区,,,,110.680448,31.743483
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,上海,市辖区,普陀区,,,,121.395555,31.24984
COVID-19_Baidu,2020-06-17 23:59:00,11,11,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,来宾,,,,,109.221465,23.750306
