数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_JHU,2020-05-08 23:59:00,15575,5146,590,98,228,13,330.4,37.88,0.12,0.0,0.04,41.22,13.62,1.56,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-07 23:59:00,15477,4918,577,224,422,21,317.76,37.28,0.12,0.0,0.04,40.96,13.02,1.53,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-06 23:59:00,15253,4496,556,0,0,0,294.76,36.45,0.12,0.0,0.04,40.37,11.9,1.47,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-05 23:59:00,15253,4496,556,175,340,20,294.76,36.45,0.12,0.0,0.04,40.37,11.9,1.47,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-04 23:59:00,15078,4156,536,201,175,49,275.63,35.55,0.12,0.0,0.03,39.91,11.0,1.42,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-03 23:59:00,14877,3981,487,306,776,13,267.59,32.74,0.12,0.0,0.03,39.37,10.54,1.29,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-02 23:59:00,14571,3205,474,266,230,19,219.96,32.53,0.11,0.0,0.03,38.56,8.48,1.25,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-05-01 23:59:00,14305,2975,455,217,515,25,207.97,31.81,0.11,0.0,0.02,37.86,7.87,1.2,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-30 23:59:00,14088,2460,430,193,92,17,174.62,30.52,0.11,0.0,0.02,37.29,6.51,1.14,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-29 23:59:00,13895,2368,413,159,469,19,170.42,29.72,0.11,0.0,0.02,36.78,6.27,1.09,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-28 23:59:00,13736,1899,394,-417,0,9,138.25,28.68,0.11,0.0,0.01,36.35,5.03,1.04,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-27 23:59:00,14153,1899,385,712,90,13,134.18,27.2,0.11,0.0,0.01,37.46,5.03,1.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-26 23:59:00,13441,1809,372,210,153,12,134.59,27.68,0.11,0.0,0.01,35.57,4.79,0.98,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-25 23:59:00,13231,1656,360,402,126,15,125.16,27.21,0.1,0.0,0.01,35.02,4.38,0.95,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-24 23:59:00,12829,1530,345,461,36,17,119.26,26.89,0.1,0.0,0.01,33.95,4.05,0.91,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-23 23:59:00,12368,1494,328,856,138,47,120.8,26.52,0.1,0.0,0.01,32.73,3.95,0.87,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-22 23:59:00,11512,1356,281,377,117,18,117.79,24.41,0.09,0.0,0.01,30.47,3.59,0.74,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-21 23:59:00,11135,1239,263,338,80,27,111.27,23.62,0.09,0.0,0.01,29.47,3.28,0.7,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-20 23:59:00,10797,1159,236,0,0,0,107.34,21.86,0.08,0.0,0.01,28.58,3.07,0.62,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-19 23:59:00,10797,1159,236,501,90,14,107.34,21.86,0.08,0.0,0.01,28.58,3.07,0.62,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-18 23:59:00,10296,1069,222,509,134,32,103.83,21.56,0.08,0.0,0.01,27.25,2.83,0.59,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-17 23:59:00,9787,935,190,1161,34,12,95.53,19.41,0.08,0.0,0.01,25.9,2.47,0.5,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-16 23:59:00,8626,901,178,526,48,32,104.45,20.64,0.07,0.0,0.01,22.83,2.38,0.47,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-15 23:59:00,8100,853,146,455,54,3,105.31,18.02,0.06,0.0,0.01,21.44,2.26,0.39,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-14 23:59:00,7645,799,143,275,15,20,104.51,18.71,0.06,0.0,0.01,20.23,2.11,0.38,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-13 23:59:00,7370,784,123,622,22,15,106.38,16.69,0.06,0.0,0.01,19.51,2.07,0.33,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-12 23:59:00,6748,762,108,743,0,9,112.92,16.0,0.05,0.0,0.01,17.86,2.02,0.29,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-11 23:59:00,6005,762,99,475,77,0,126.89,16.49,0.05,0.0,0.01,15.89,2.02,0.26,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-10 23:59:00,5530,685,99,863,53,5,123.87,17.9,0.04,0.0,0.01,14.64,1.81,0.26,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-09 23:59:00,4667,632,94,410,10,1,135.42,20.14,0.04,0.0,0.0,12.35,1.67,0.25,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-08 23:59:00,4257,622,93,351,30,1,146.11,21.85,0.03,0.0,0.0,11.27,1.65,0.25,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-07 23:59:00,3906,592,92,252,17,7,151.56,23.55,0.03,0.0,0.0,10.34,1.57,0.24,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-06 23:59:00,3654,575,85,515,61,8,157.36,23.26,0.03,0.0,0.0,9.67,1.52,0.22,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-05 23:59:00,3139,514,77,0,0,0,163.75,24.53,0.02,0.0,0.0,8.31,1.36,0.2,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-04 23:59:00,3139,514,77,522,0,14,163.75,24.53,0.02,0.0,0.0,8.31,1.36,0.2,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-03 23:59:00,2617,514,63,122,42,1,196.41,24.07,0.02,0.0,0.0,6.93,1.36,0.17,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-02 23:59:00,2495,472,62,317,0,5,189.18,24.85,0.02,0.0,0.0,6.6,1.25,0.16,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-04-01 23:59:00,2178,472,57,225,48,1,216.71,26.17,0.02,0.0,0.0,5.76,1.25,0.15,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-31 23:59:00,1953,424,56,87,0,2,217.1,28.67,0.02,0.0,0.0,5.17,1.12,0.15,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-30 23:59:00,1866,424,54,0,0,0,227.22,28.94,0.01,0.0,0.0,4.94,1.12,0.14,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-29 23:59:00,1866,424,54,173,20,2,227.22,28.94,0.01,0.0,0.0,4.94,1.12,0.14,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-28 23:59:00,1693,404,52,225,32,3,238.63,30.71,0.01,0.0,0.0,4.48,1.07,0.14,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-27 23:59:00,1468,372,49,81,13,2,253.41,33.38,0.01,0.0,0.0,3.89,0.98,0.13,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-26 23:59:00,1387,359,47,80,49,2,258.83,33.89,0.01,0.0,0.0,3.67,0.95,0.12,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-25 23:59:00,1307,310,45,114,25,2,237.18,34.43,0.01,0.0,0.0,3.46,0.82,0.12,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-24 23:59:00,1193,285,43,65,50,1,238.89,36.04,0.01,0.0,0.0,3.16,0.75,0.11,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-23 23:59:00,1128,235,42,27,0,1,208.33,37.23,0.01,0.0,0.0,2.99,0.62,0.11,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-22 23:59:00,1101,235,41,94,3,6,213.44,37.24,0.01,0.0,0.0,2.91,0.62,0.11,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-21 23:59:00,1007,232,35,44,41,2,230.39,34.76,0.01,0.0,0.0,2.67,0.61,0.09,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-20 23:59:00,963,191,33,39,41,4,198.34,34.27,0.01,0.0,0.0,2.55,0.51,0.09,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-19 23:59:00,924,150,29,35,6,0,162.34,31.39,0.01,0.0,0.0,2.45,0.4,0.08,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-18 23:59:00,889,144,29,11,0,0,161.98,32.62,0.01,0.0,0.0,2.35,0.38,0.08,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-17 23:59:00,878,144,29,39,0,2,164.01,33.03,0.01,0.0,0.0,2.32,0.38,0.08,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-16 23:59:00,839,144,27,0,26,5,171.63,32.18,0.01,0.0,0.0,2.22,0.38,0.07,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-15 23:59:00,839,118,22,66,0,0,140.64,26.22,0.01,0.0,0.0,2.22,0.31,0.06,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-14 23:59:00,773,118,22,72,0,3,152.65,28.46,0.01,0.0,0.0,2.05,0.31,0.06,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-13 23:59:00,701,118,19,62,0,3,168.33,27.1,0.01,0.0,0.0,1.86,0.31,0.05,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-12 23:59:00,639,118,16,0,0,1,184.66,25.04,0.01,0.0,0.0,1.69,0.31,0.04,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-11 23:59:00,639,118,15,58,17,5,184.66,23.47,0.01,0.0,0.0,1.69,0.31,0.04,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-10 23:59:00,581,101,10,70,25,0,173.84,17.21,0.0,0.0,0.0,1.54,0.27,0.03,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-09 23:59:00,511,76,10,9,0,4,148.73,19.57,0.0,0.0,0.0,1.35,0.2,0.03,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-08 23:59:00,502,76,6,41,0,0,151.39,11.95,0.0,0.0,0.0,1.33,0.2,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-07 23:59:00,461,76,6,41,30,0,164.86,13.02,0.0,0.0,0.0,1.22,0.2,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-06 23:59:00,420,46,6,60,3,0,109.52,14.29,0.0,0.0,0.0,1.11,0.12,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-05 23:59:00,360,43,6,29,0,0,119.44,16.67,0.0,0.0,0.0,0.95,0.11,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-04 23:59:00,331,43,6,38,0,0,129.91,18.13,0.0,0.0,0.0,0.88,0.11,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-03 23:59:00,293,43,6,19,11,0,146.76,20.48,0.0,0.0,0.0,0.78,0.11,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-02 23:59:00,274,32,6,18,0,0,116.79,21.9,0.0,0.0,0.0,0.73,0.08,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-03-01 23:59:00,256,32,6,15,0,1,125.0,23.44,0.0,0.0,0.0,0.68,0.08,0.02,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-29 23:59:00,241,32,5,13,10,1,132.78,20.75,0.0,0.0,0.0,0.64,0.08,0.01,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-28 23:59:00,228,22,4,14,0,0,96.49,17.54,0.0,0.0,0.0,0.6,0.06,0.01,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-27 23:59:00,214,22,4,25,0,2,102.8,18.69,0.0,0.0,0.0,0.57,0.06,0.01,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-26 23:59:00,189,22,2,19,0,1,116.4,10.58,0.0,0.0,0.0,0.5,0.06,0.01,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-25 23:59:00,170,22,1,11,0,0,129.41,5.88,0.0,0.0,0.0,0.45,0.06,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-24 23:59:00,159,22,1,12,0,0,138.36,6.29,0.0,0.0,0.0,0.42,0.06,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-23 23:59:00,147,22,1,25,0,0,149.66,6.8,0.0,0.0,0.0,0.39,0.06,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-22 23:59:00,122,22,1,17,0,0,180.33,8.2,0.0,0.0,0.0,0.32,0.06,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-21 23:59:00,105,22,1,11,4,0,209.52,9.52,0.0,0.0,0.0,0.28,0.06,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-20 23:59:00,94,18,1,10,0,0,191.49,10.64,0.0,0.0,0.0,0.25,0.05,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-19 23:59:00,84,18,1,10,5,0,214.29,11.9,0.0,0.0,0.0,0.22,0.05,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-18 23:59:00,74,13,1,8,1,0,175.68,13.51,0.0,0.0,0.0,0.2,0.03,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-17 23:59:00,66,12,1,7,0,0,181.82,15.15,0.0,0.0,0.0,0.17,0.03,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-16 23:59:00,59,12,1,16,0,0,203.39,16.95,0.0,0.0,0.0,0.16,0.03,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-15 23:59:00,43,12,1,14,3,0,279.07,23.26,0.0,0.0,0.0,0.11,0.03,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-14 23:59:00,29,9,1,1,0,0,310.34,34.48,0.0,0.0,0.0,0.08,0.02,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-13 23:59:00,28,9,1,0,0,1,321.43,35.71,0.0,0.0,0.0,0.07,0.02,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-12 23:59:00,28,9,0,2,0,0,321.43,0.0,0.0,0.0,0.0,0.07,0.02,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-11 23:59:00,26,9,0,0,5,0,346.15,0.0,0.0,0.0,0.0,0.07,0.02,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-10 23:59:00,26,4,0,0,3,0,153.85,0.0,0.0,0.0,0.0,0.07,0.01,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-09 23:59:00,26,1,0,1,0,0,38.46,0.0,0.0,0.0,0.0,0.07,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-08 23:59:00,25,1,0,0,0,0,40.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-07 23:59:00,25,1,0,3,0,0,40.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-06 23:59:00,22,1,0,0,0,0,45.45,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-05 23:59:00,22,1,0,0,0,0,45.45,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-04 23:59:00,22,1,0,2,0,0,45.45,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-03 23:59:00,20,1,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-02 23:59:00,20,1,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-02-01 23:59:00,20,1,0,5,0,0,50.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-31 23:59:00,15,1,0,4,0,0,66.67,0.0,0.0,0.0,0.0,0.04,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-30 23:59:00,11,1,0,4,0,0,90.91,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-29 23:59:00,7,1,0,0,0,0,142.86,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-28 23:59:00,7,1,0,3,0,0,142.86,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-27 23:59:00,4,1,0,0,0,0,250.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-26 23:59:00,4,1,0,2,1,0,250.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-25 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-24 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-23 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-01-22 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,亚洲,日本,,,,,,,138.252924,36.204824
COVID-19_JHU,2020-06-16 23:59:00,15542,9647,88,350,259,7,620.71,5.66,1.01,0.01,0.63,5.72,3.55,0.03,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-15 23:59:00,15192,9388,81,696,200,4,617.96,5.33,0.99,0.01,0.61,5.59,3.45,0.03,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-14 23:59:00,14496,9188,77,258,359,4,633.83,5.31,0.94,0.01,0.6,5.33,3.38,0.03,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-13 23:59:00,14238,8829,73,366,0,3,620.1,5.13,0.93,0.0,0.58,5.24,3.25,0.03,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-12 23:59:00,13872,8829,70,0,236,3,636.46,5.05,0.9,0.0,0.58,5.11,3.25,0.03,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-11 23:59:00,13872,8593,67,553,248,0,619.45,4.83,0.9,0.0,0.56,5.11,3.16,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-10 23:59:00,13319,8345,67,245,330,6,626.55,5.03,0.87,0.0,0.54,4.9,3.07,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-09 23:59:00,13074,8015,61,215,639,5,613.05,4.67,0.85,0.0,0.52,4.81,2.95,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-08 23:59:00,12859,7376,56,165,0,0,573.61,4.35,0.84,0.0,0.48,4.73,2.71,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-07 23:59:00,12694,7376,56,183,241,3,581.06,4.41,0.83,0.0,0.48,4.67,2.71,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-06 23:59:00,12511,7135,53,199,232,1,570.3,4.24,0.82,0.0,0.47,4.6,2.63,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-05 23:59:00,12312,6903,52,245,297,0,560.67,4.22,0.8,0.0,0.45,4.53,2.54,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-04 23:59:00,12067,6606,52,0,366,4,547.44,4.31,0.79,0.0,0.43,4.44,2.43,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-03 23:59:00,12067,6240,48,496,299,4,517.11,3.98,0.79,0.0,0.41,4.44,2.3,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-02 23:59:00,11571,5941,44,263,354,3,513.44,3.8,0.75,0.0,0.39,4.26,2.19,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-06-01 23:59:00,11308,5587,41,450,183,1,494.07,3.63,0.74,0.0,0.36,4.16,2.06,0.02,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-31 23:59:00,10858,5404,40,476,184,2,497.7,3.68,0.71,0.0,0.35,4.0,1.99,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-30 23:59:00,10382,5220,38,450,163,1,502.79,3.66,0.68,0.0,0.34,3.82,1.92,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-29 23:59:00,9932,5057,37,356,157,0,509.16,3.73,0.65,0.0,0.33,3.66,1.86,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-28 23:59:00,9576,4900,37,272,132,0,511.7,3.86,0.62,0.0,0.32,3.52,1.8,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-27 23:59:00,9304,4768,37,335,155,0,512.47,3.98,0.61,0.0,0.31,3.42,1.75,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-26 23:59:00,8969,4613,37,0,98,2,514.33,4.13,0.58,0.0,0.3,3.3,1.7,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-25 23:59:00,8969,4515,35,438,163,0,503.4,3.9,0.58,0.0,0.29,3.3,1.66,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-24 23:59:00,8531,4352,35,612,138,0,510.14,4.1,0.56,0.0,0.28,3.14,1.6,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-23 23:59:00,7919,4214,35,0,118,0,532.14,4.42,0.52,0.0,0.27,2.91,1.55,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-22 23:59:00,7919,4096,35,685,253,0,517.24,4.42,0.52,0.0,0.27,2.91,1.51,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
COVID-19_JHU,2020-05-21 23:59:00,7234,3843,35,265,109,0,531.24,4.84,0.47,0.0,0.25,2.66,1.41,0.01,输入的数据,国家,亚洲,哈萨克斯坦,,,,,,,66.923684,48.019573
