Data Set,Time,Confirmed,Healed,Dead,Increased Confirmed,Increased Healed,Increased Dead,Healed/Confirmed(Permillage),Dead/Confirmed(Permillage),Data Source,Level,Continent,Country,Province,City,County,Town,Village,Building,Longitude,Latitude
COVID-19_Tencent,2020-03-01 23:59:00,8,8,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-03-01 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-03-01 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-03-01 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-03-01 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-03-01 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-03-01 23:59:00,2,0,0,-409,-271,-8,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-03-01 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-03-01 23:59:00,1,1,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-03-01 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-29 23:59:00,1833,1335,24,-3,22,0,728.31,13.09,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-29 23:59:00,1833,1335,24,-3,22,0,728.31,13.09,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-29 23:59:00,1833,1335,24,-3,22,0,728.31,13.09,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-29 23:59:00,411,271,8,0,0,0,659.37,19.46,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-29 23:59:00,337,287,3,0,8,0,851.63,8.9,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-29 23:59:00,252,181,4,1,9,0,718.25,15.87,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-29 23:59:00,136,109,3,0,4,0,801.47,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-29 23:59:00,123,111,0,0,2,0,902.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-29 23:59:00,95,33,2,1,3,0,347.37,21.05,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-29 23:59:00,76,60,0,0,0,0,789.47,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-29 23:59:00,76,70,1,0,0,0,921.05,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-29 23:59:00,39,9,1,5,0,0,230.77,25.64,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-29 23:59:00,36,5,0,0,0,0,138.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-29 23:59:00,28,26,0,0,0,0,928.57,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-29 23:59:00,26,23,0,0,0,0,884.62,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-29 23:59:00,23,15,0,0,0,0,652.17,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-29 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-29 23:59:00,18,17,0,0,0,0,944.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-29 23:59:00,15,12,1,0,0,0,800.0,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-29 23:59:00,13,13,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-29 23:59:00,13,10,0,0,1,0,769.23,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-29 23:59:00,13,12,0,0,0,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-29 23:59:00,12,6,1,0,0,0,500.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-29 23:59:00,11,4,0,0,1,0,363.64,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-29 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-29 23:59:00,9,2,0,0,0,0,222.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-29 23:59:00,8,5,0,0,0,0,625.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-29 23:59:00,8,8,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-29 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-29 23:59:00,7,6,0,0,1,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-29 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-29 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-29 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-29 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-29 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-29 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-28 23:59:00,1836,1313,24,149,171,1,715.14,13.07,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-28 23:59:00,1836,1313,24,149,171,1,715.14,13.07,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-28 23:59:00,1836,1313,24,149,171,1,715.14,13.07,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-28 23:59:00,411,271,8,1,14,1,659.37,19.46,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-28 23:59:00,337,279,3,0,3,0,827.89,8.9,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-28 23:59:00,251,172,4,0,8,0,685.26,15.94,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-28 23:59:00,136,105,3,0,0,0,772.06,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-28 23:59:00,123,109,0,122,108,0,886.18,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-28 23:59:00,94,30,2,1,4,0,319.15,21.28,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-28 23:59:00,76,60,0,0,6,0,789.47,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-28 23:59:00,76,70,1,0,0,0,921.05,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-28 23:59:00,36,5,0,0,2,0,138.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-28 23:59:00,34,9,1,2,3,0,264.71,29.41,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-28 23:59:00,28,26,0,23,21,0,928.57,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-28 23:59:00,26,23,0,0,0,0,884.62,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-28 23:59:00,23,15,0,0,0,0,652.17,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-28 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-28 23:59:00,18,17,0,0,0,0,944.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-28 23:59:00,15,12,1,0,0,0,800.0,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-28 23:59:00,13,12,0,0,0,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-28 23:59:00,13,9,0,0,0,0,692.31,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-28 23:59:00,13,12,0,0,1,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-28 23:59:00,12,6,1,0,0,0,500.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-28 23:59:00,11,3,0,0,1,0,272.73,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-28 23:59:00,10,8,0,0,0,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-28 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-28 23:59:00,9,2,0,0,0,0,222.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-28 23:59:00,8,5,0,0,0,0,625.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-28 23:59:00,8,8,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-28 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-28 23:59:00,7,5,0,0,0,0,714.29,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-28 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-28 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-28 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-28 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-28 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-28 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-27 23:59:00,1687,1142,23,3,93,3,676.94,13.63,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-27 23:59:00,1687,1142,23,3,93,3,676.94,13.63,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-27 23:59:00,1687,1142,23,3,93,3,676.94,13.63,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-27 23:59:00,410,257,7,0,9,2,626.83,17.07,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-27 23:59:00,337,276,3,0,4,0,818.99,8.9,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-27 23:59:00,251,164,4,0,6,0,653.39,15.94,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-27 23:59:00,136,105,3,1,9,0,772.06,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-27 23:59:00,93,26,2,2,2,0,279.57,21.51,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-27 23:59:00,76,54,0,0,0,0,710.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-27 23:59:00,76,70,1,0,54,1,921.05,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-27 23:59:00,36,3,0,0,0,0,83.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-27 23:59:00,32,6,1,0,1,0,187.5,31.25,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-27 23:59:00,26,23,0,0,3,0,884.62,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-27 23:59:00,23,15,0,0,0,0,652.17,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-27 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-27 23:59:00,18,17,0,0,0,0,944.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-27 23:59:00,15,12,1,0,0,0,800.0,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-27 23:59:00,13,12,0,0,0,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-27 23:59:00,13,9,0,0,0,0,692.31,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-27 23:59:00,13,11,0,0,0,0,846.15,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-27 23:59:00,12,6,1,0,0,0,500.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-27 23:59:00,11,2,0,0,2,0,181.82,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-27 23:59:00,10,8,0,0,1,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-27 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-27 23:59:00,9,2,0,0,0,0,222.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-27 23:59:00,8,5,0,0,0,0,625.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-27 23:59:00,8,8,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-27 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-27 23:59:00,7,5,0,0,0,0,714.29,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-27 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-27 23:59:00,5,5,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-27 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-27 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-27 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-27 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-27 23:59:00,1,1,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-27 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-26 23:59:00,1684,1049,20,19,39,1,622.92,11.88,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-26 23:59:00,1684,1049,20,19,39,1,622.92,11.88,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-26 23:59:00,1684,1049,20,19,39,1,622.92,11.88,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-02-26 23:59:00,410,248,5,10,13,1,604.88,12.2,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-02-26 23:59:00,337,272,3,1,4,0,807.12,8.9,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-02-26 23:59:00,251,158,4,0,7,0,629.48,15.94,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-02-26 23:59:00,135,96,3,0,5,0,711.11,22.22,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-02-26 23:59:00,91,24,2,6,6,0,263.74,21.98,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-02-26 23:59:00,76,54,0,0,0,0,710.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-02-26 23:59:00,76,16,0,0,0,0,210.53,0.0,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-02-26 23:59:00,36,3,0,0,3,0,83.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-02-26 23:59:00,32,5,1,1,0,0,156.25,31.25,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-02-26 23:59:00,26,20,0,0,0,0,769.23,0.0,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-02-26 23:59:00,23,15,0,0,1,0,652.17,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-02-26 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-02-26 23:59:00,18,17,0,0,0,0,944.44,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-02-26 23:59:00,15,12,1,0,0,0,800.0,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-02-26 23:59:00,13,12,0,0,0,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-02-26 23:59:00,13,9,0,0,1,0,692.31,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-02-26 23:59:00,13,11,0,0,0,0,846.15,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-02-26 23:59:00,12,6,1,0,1,0,500.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-02-26 23:59:00,11,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-02-26 23:59:00,10,7,0,0,0,0,700.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-02-26 23:59:00,9,8,0,0,0,0,888.89,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-02-26 23:59:00,9,2,0,0,0,0,222.22,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-02-26 23:59:00,8,5,0,0,0,0,625.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-02-26 23:59:00,8,8,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-02-26 23:59:00,7,6,0,0,0,0,857.14,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-02-26 23:59:00,7,5,0,5,3,0,714.29,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-02-26 23:59:00,6,4,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-02-26 23:59:00,5,4,0,0,0,0,800.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-02-26 23:59:00,3,1,0,0,0,0,333.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-02-26 23:59:00,2,2,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-02-26 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-02-26 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-02-26 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-02-26 23:59:00,1,0,0,-4,-5,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-02-25 23:59:00,1665,1010,19,6,41,0,606.61,11.41,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-02-25 23:59:00,1665,1010,19,6,41,0,606.61,11.41,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-02-25 23:59:00,1665,1010,19,6,41,0,606.61,11.41,Statistic Data,Global,,,,,,,,,148.770017,27.499299
