dataid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
17390,7,125.63932,44.26224,纪家街道,,220113,0431,220113008000,,,,,,,,,,2,100,1006,1251,2561,17390,,,
17391,7,125.884867,43.89381,波泥河街道,,220113,0431,220113009000,,,,,,,,,,2,100,1006,1251,2561,17391,,,
17392,7,125.562939,44.022321,卡伦湖街道,,220113,0431,220113010000,,,,,,,,,,2,100,1006,1251,2561,17392,,,
17393,7,125.662115,43.941279,东湖街道,,220113,0431,220113011000,,,,,,,,,,2,100,1006,1251,2561,17393,,,
17394,7,125.839574,44.151742,龙嘉街道,,220113,0431,220113012000,,,,,,,,,,2,100,1006,1251,2561,17394,,,
17395,7,125.839574,44.151742,兴港街道,,220113,0431,220113013000,,,,,,,,,,2,100,1006,1251,2561,17395,,,
17396,7,126.098251,44.226166,沐石河街道,,220113,0431,220113014000,,,,,,,,,,2,100,1006,1251,2561,17396,,,
17397,7,126.011794,44.367506,城子街街道,,220113,0431,220113015000,,,,,,,,,,2,100,1006,1251,2561,17397,,,
17398,7,126.34014,44.368755,其塔木镇,,220113,0431,220113102000,,,,,,,,,,2,100,1006,1251,2561,17398,,,
17399,7,126.200159,44.490294,上河湾镇,,220113,0431,220113103000,,,,,,,,,,2,100,1006,1251,2561,17399,,,
17400,7,126.33644,44.274586,胡家回族乡,,220113,0431,220113200000,,,,,,,,,,2,100,1006,1251,2561,17400,,,
17401,7,126.41734,44.264901,莽卡满族乡,,220113,0431,220113201000,,,,,,,,,,2,100,1006,1251,2561,17401,,,
17402,7,125.184742,44.432889,兴农街道,,220122,0431,220122001000,,,,,,,,,,2,100,1006,1251,2562,17402,,,
17403,7,125.17414,44.4376,宝塔街道,,220122,0431,220122002000,,,,,,,,,,2,100,1006,1251,2562,17403,,,
17404,7,125.184742,44.432889,和谐街道,,220122,0431,220122003000,,,,,,,,,,2,100,1006,1251,2562,17404,,,
17405,7,125.184742,44.432889,黄龙街道,,220122,0431,220122004000,,,,,,,,,,2,100,1006,1251,2562,17405,,,
17406,7,125.175067,44.434602,农安镇,,220122,0431,220122100000,,,,,,,,,,2,100,1006,1251,2562,17406,,,
17407,7,124.634721,44.408228,伏龙泉镇,,220122,0431,220122101000,,,,,,,,,,2,100,1006,1251,2562,17407,,,
17408,7,125.129958,44.669739,哈拉海镇,,220122,0431,220122102000,,,,,,,,,,2,100,1006,1251,2562,17408,,,
17409,7,125.659045,44.779902,靠山镇,,220122,0431,220122103000,,,,,,,,,,2,100,1006,1251,2562,17409,,,
17410,7,125.195315,44.170127,开安镇,,220122,0431,220122104000,,,,,,,,,,2,100,1006,1251,2562,17410,,,
