gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
46105,7,102.498046,25.221025,永定街道,,530124,0871,530124001000,,,,,,,,,,2,100,1024,1468,4428,46105,,,
46106,7,102.524455,25.223286,大营街道,,530124,0871,530124002000,,,,,,,,,,2,100,1024,1468,4428,46106,,,
46107,7,102.45804,25.336581,罗免镇,,530124,0871,530124103000,,,,,,,,,,2,100,1024,1468,4428,46107,,,
46108,7,102.510039,25.353408,赤鹫镇,,530124,0871,530124104000,,,,,,,,,,2,100,1024,1468,4428,46108,,,
46109,7,102.674667,25.516667,东村镇,,530124,0871,530124105000,,,,,,,,,,2,100,1024,1468,4428,46109,,,
46110,7,102.674891,25.449402,款庄镇,,530124,0871,530124106000,,,,,,,,,,2,100,1024,1468,4428,46110,,,
46111,7,102.65632,25.302495,散旦镇,,530124,0871,530124107000,,,,,,,,,,2,100,1024,1468,4428,46111,,,
46112,7,103.14157,24.91727,匡远街道,,530125,0871,530125001000,,,,,,,,,,2,100,1024,1468,4429,46112,,,
46113,7,103.040671,24.959167,汤池街道,,530125,0871,530125002000,,,,,,,,,,2,100,1024,1468,4429,46113,,,
46114,7,103.141296,24.919715,南羊街道,,530125,0871,530125003000,,,,,,,,,,2,100,1024,1468,4429,46114,,,
46115,7,103.191037,24.975824,北古城镇,,530125,0871,530125102000,,,,,,,,,,2,100,1024,1468,4429,46115,,,
46116,7,103.140748,24.789361,狗街镇,,530125,0871,530125103000,,,,,,,,,,2,100,1024,1468,4429,46116,,,
46117,7,103.113396,24.570305,竹山镇,,530125,0871,530125105000,,,,,,,,,,2,100,1024,1468,4429,46117,,,
46118,7,103.216034,25.199892,马街镇,,530125,0871,530125106000,,,,,,,,,,2,100,1024,1468,4429,46118,,,
46119,7,103.231828,25.026893,耿家营彝族苗族乡,,530125,0871,530125201000,,,,,,,,,,2,100,1024,1468,4429,46119,,,
46120,7,103.382904,25.098624,九乡彝族回族乡,,530125,0871,530125202000,,,,,,,,,,2,100,1024,1468,4429,46120,,,
46121,7,103.003656,24.953228,昆明阳宗海风景名胜区,,530125,0871,530125404000,,,,,,,,,,2,100,1024,1468,4429,46121,,,
46122,7,103.271339,24.759221,鹿阜街道,,530126,0871,530126001000,,,,,,,,,,2,100,1024,1468,4430,46122,,,
46123,7,103.358736,24.861189,石林街道,,530126,0871,530126002000,,,,,,,,,,2,100,1024,1468,4430,46123,,,
46124,7,102.971038,25.620935,板桥街道,,530129,0871,530126003000,,,,,,,,,,2,100,1024,1468,4430,46124,,,
46125,7,103.513739,24.822479,西街口镇,,530126,0871,530126105000,,,,,,,,,,2,100,1024,1468,4430,46125,,,
46126,7,103.405492,24.704477,长湖镇,,530126,0871,530126106000,,,,,,,,,,2,100,1024,1468,4430,46126,,,
46127,7,103.55413,24.644149,圭山镇,,530126,0871,530126107000,,,,,,,,,,2,100,1024,1468,4430,46127,,,
46128,7,103.244599,24.607483,大可乡,,530126,0871,530126201000,,,,,,,,,,2,100,1024,1468,4430,46128,,,
46129,7,103.042086,25.331714,嵩阳街道,,530127,0871,530127001000,,,,,,,,,,2,100,1024,1468,4431,46129,,,
46130,7,103.048146,25.305758,杨桥街道,,530127,0871,530127002000,,,,,,,,,,2,100,1024,1468,4431,46130,,,
46131,7,103.123037,25.310911,小街镇,,530127,0871,530127102000,,,,,,,,,,2,100,1024,1468,4431,46131,,,
46132,7,103.066442,25.225715,杨林镇,,530127,0871,530127103000,,,,,,,,,,2,100,1024,1468,4431,46132,,,
46133,7,103.133588,25.272649,牛栏江镇,,530127,0871,530127104000,,,,,,,,,,2,100,1024,1468,4431,46133,,,
46134,7,103.066474,25.222576,嵩明杨林经济技术开发区,,530127,0871,530127401000,,,,,,,,,,2,100,1024,1468,4431,46134,,,
46135,7,103.00389,25.245691,云南省嵩明职业教育基地,,530127,0871,530127402000,,,,,,,,,,2,100,1024,1468,4431,46135,,,
46136,7,102.467558,25.555802,屏山街道,,530128,0871,530128001000,,,,,,,,,,2,100,1024,1468,4432,46136,,,
46137,7,102.526921,26.003505,撒营盘镇,,530128,0871,530128102000,,,,,,,,,,2,100,1024,1468,4432,46137,,,
46138,7,102.870567,25.899158,转龙镇,,530128,0871,530128103000,,,,,,,,,,2,100,1024,1468,4432,46138,,,
46139,7,102.499649,25.663529,茂山镇,,530128,0871,530128104000,,,,,,,,,,2,100,1024,1468,4432,46139,,,
46140,7,102.529475,25.762469,团街镇,,530128,0871,530128105000,,,,,,,,,,2,100,1024,1468,4432,46140,,,
46141,7,102.618567,25.863854,中屏镇,,530128,0871,530128106000,,,,,,,,,,2,100,1024,1468,4432,46141,,,
46142,7,102.452019,26.124388,皎平渡镇,,530128,0871,530128107000,,,,,,,,,,2,100,1024,1468,4432,46142,,,
46143,7,102.536203,26.253497,乌东德镇,,530128,0871,530128108000,,,,,,,,,,2,100,1024,1468,4432,46143,,,
46144,7,102.580025,25.632229,翠华镇,,530128,0871,530128109000,,,,,,,,,,2,100,1024,1468,4432,46144,,,
46145,7,102.799231,25.742835,九龙镇,,530128,0871,530128110000,,,,,,,,,,2,100,1024,1468,4432,46145,,,
46146,7,102.426543,25.844014,云龙乡,,530128,0871,530128204000,,,,,,,,,,2,100,1024,1468,4432,46146,,,
46147,7,102.279156,26.188971,汤郎乡,,530128,0871,530128207000,,,,,,,,,,2,100,1024,1468,4432,46147,,,
46148,7,102.559751,26.144885,马鹿塘乡,,530128,0871,530128208000,,,,,,,,,,2,100,1024,1468,4432,46148,,,
46149,7,102.683391,26.13153,则黑乡,,530128,0871,530128211000,,,,,,,,,,2,100,1024,1468,4432,46149,,,
46150,7,102.79038,26.023388,乌蒙乡,,530128,0871,530128212000,,,,,,,,,,2,100,1024,1468,4432,46150,,,
46151,7,102.805544,26.141192,雪山乡,,530128,0871,530128213000,,,,,,,,,,2,100,1024,1468,4432,46151,,,
46152,7,102.50979,25.49498,禄劝工业园区,,530128,0871,530128401000,,,,,,,,,,2,100,1024,1468,4432,46152,,,
46153,7,103.25974,25.56565,仁德街道,,530129,0871,530129001000,,,,,,,,,,2,100,1024,1468,4433,46153,,,
46154,7,103.256604,25.558175,塘子街道,,530129,0871,530129002000,,,,,,,,,,2,100,1024,1468,4433,46154,,,
46155,7,103.190029,25.536756,金所街道,,530129,0871,530129003000,,,,,,,,,,2,100,1024,1468,4433,46155,,,
46156,7,103.124573,25.439409,羊街镇,,530129,0871,530129103000,,,,,,,,,,2,100,1024,1468,4433,46156,,,
