gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
18433,7,126.719234,45.793479,青年农场,,230104,0451,230104500000,,,,,,,,,,2,100,1007,1260,2626,18433,,,
18434,7,126.649451,45.792113,道外农垦,,230104,0451,230104579000,,,,,,,,,,2,100,1007,1260,2626,18434,,,
18435,7,126.641698,45.606686,兴建街道,,230108,0451,230108001000,,,,,,,,,,2,100,1007,1260,2627,18435,,,
18436,7,126.674118,45.589534,保国街道,,230108,0451,230108002000,,,,,,,,,,2,100,1007,1260,2627,18436,,,
18437,7,126.635877,45.582207,联盟街道,,230108,0451,230108003000,,,,,,,,,,2,100,1007,1260,2627,18437,,,
18438,7,126.628315,45.603298,友协街道,,230108,0451,230108004000,,,,,,,,,,2,100,1007,1260,2627,18438,,,
18439,7,126.62588,45.606038,新疆街道,,230108,0451,230108005000,,,,,,,,,,2,100,1007,1260,2627,18439,,,
18440,7,126.617791,45.600677,新伟街道,,230108,0451,230108006000,,,,,,,,,,2,100,1007,1260,2627,18440,,,
18441,7,126.534967,45.803775,平新街道,,230100,0451,230108007000,,,,,,,,,,2,100,1007,1260,2627,18441,,,
18442,7,126.650756,45.587809,建安街道,,230108,0451,230108008000,,,,,,,,,,2,100,1007,1260,2627,18442,,,
18443,7,126.534967,45.803775,平盛街道,,230100,0451,230108009000,,,,,,,,,,2,100,1007,1260,2627,18443,,,
18444,7,126.680828,45.592583,平房镇,,230108,0451,230108101000,,,,,,,,,,2,100,1007,1260,2627,18444,,,
18445,7,126.534967,45.803775,平房农垦,,230100,0451,230108579000,,,,,,,,,,2,100,1007,1260,2627,18445,,,
18446,7,126.561894,45.808635,太阳岛街道,,230109,0451,230109002000,,,,,,,,,,2,100,1007,1260,2628,18446,,,
18447,7,126.638459,45.812648,松浦街道,,230109,0451,230109003000,,,,,,,,,,2,100,1007,1260,2628,18447,,,
18448,7,126.405286,45.864038,万宝街道,,230109,0451,230109004000,,,,,,,,,,2,100,1007,1260,2628,18448,,,
18449,7,126.609555,45.808357,松北街道,,230109,0451,230109005000,,,,,,,,,,2,100,1007,1260,2628,18449,,,
18450,7,126.510275,45.802756,松安街道,,230109,0451,230109006000,,,,,,,,,,2,100,1007,1260,2628,18450,,,
18451,7,126.510275,45.802756,松祥街道,,230109,0451,230109007000,,,,,,,,,,2,100,1007,1260,2628,18451,,,
18452,7,126.510275,45.802756,船口街道,,230109,0451,230109008000,,,,,,,,,,2,100,1007,1260,2628,18452,,,
18453,7,126.344992,45.9341,对青山镇,,230109,0451,230109101000,,,,,,,,,,2,100,1007,1260,2628,18453,,,
18454,7,126.513593,45.965211,乐业镇,,230109,0451,230109102000,,,,,,,,,,2,100,1007,1260,2628,18454,,,
18455,7,126.689036,45.734514,香坊大街街道,,230110,0451,230110001000,,,,,,,,,,2,100,1007,1260,2629,18455,,,
18456,7,126.70181,45.72909,安埠街道,,230110,0451,230110002000,,,,,,,,,,2,100,1007,1260,2629,18456,,,
18457,7,126.701909,45.727866,通天街道,,230110,0451,230110003000,,,,,,,,,,2,100,1007,1260,2629,18457,,,
